StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,MotionTiming_First Click,MotionTiming_Last Click,MotionTiming_Page Submit,MotionTiming_Click Count,MCB_1,MRB_1,BCheck1,BCheck1_DO,BCheck2,BCheck3,BaTiming_First Click,BaTiming_Last Click,BaTiming_Page Submit,BaTiming_Click Count,BCB_1,BRB_1,Check1,Check2,Feedback,BridgeTime_First Click,BridgeTime_Last Click,BridgeTime_Page Submit,BridgeTime_Click Count,TCB_1,TRB_1,TCheck1,TCheck1,Feedback,Gender,Gender_4_TEXT,Age,Eth,Race,Story,FL_22_DO,FL_28_DO,FL_36_DO,FL_40_DO,Motiondetectorblock_DO,Batteryblock_DO,Trainblock_DO
1/23/2019 16:29,1/23/2019 16:32,IP Address,,100,183,TRUE,1/23/2019 16:32,R_rkGWA5cc8KTCm6l,,,,,,,anonymous,EN,Yes,0,0,20.167,0,65,82,Neither Billy nor Suzy,Billy|Suzy|Both Billy and Suzy|Neither Billy nor Suzy,1 or more,"Thought it was about 50 50 chance so just figured it might possibly be, but really didn't matter. ",,,,,,,,,,,,,,,,,,,Male,,63,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:32,IP Address,,100,46,TRUE,1/23/2019 16:32,R_2vYYKPVzGCliHpT,,,,,,,anonymous,EN,Yes,0,0,0.726,0,67,17,Suzy,Neither Billy nor Suzy|Suzy|Both Billy and Suzy|Billy,2 or more,my personal choice,,,,,,,,,,,,,,,,,,,Male,,23,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:29,1/23/2019 16:32,IP Address,,100,195,TRUE,1/23/2019 16:32,R_r1JzUyDTXII1kU9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,43.833,0,81,71,Neither Billy nor Suzy,Two,Billy was able to get one of the batteries so he's part of the reason why they were able to start the car. He just couldn't have been successful alone.,,,,,,,,,,Male,,34,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:30,1/23/2019 16:32,IP Address,,100,131,TRUE,1/23/2019 16:32,R_3fAWI0SH4vG48hD,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,27.981,0,0,0,Neither Billy nor Suzy,Two,Both of their actions caused the car to start.,,,,,,,,,,Female,,36,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:29,1/23/2019 16:32,IP Address,,100,175,TRUE,1/23/2019 16:32,R_2dol0tUbphtfUBq,,,,,,,anonymous,EN,Yes,13.913,21.187,28.484,2,71,80,Neither Billy nor Suzy,Both Billy and Suzy|Neither Billy nor Suzy|Suzy|Billy,2 or more,Because if he wasn't with Suzy it wouldn't have gone off so he influenced it.,,,,,,,,,,,,,,,,,,,Female,,57,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CNBS|MotionTiming,,
1/23/2019 16:30,1/23/2019 16:32,IP Address,,100,111,TRUE,1/23/2019 16:32,R_25zR5pbE3WGuEg7,,,,,,,anonymous,EN,Yes,0,0,12.198,0,85,74,Billy,Both Billy and Suzy|Suzy|Neither Billy nor Suzy|Billy,2 or more,he didn't do what he was told,,,,,,,,,,,,,,,,,,,Female,,55,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:29,1/23/2019 16:32,IP Address,,100,170,TRUE,1/23/2019 16:32,R_56bYfptE9c9QKZP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,41.812,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He went against his red light,Female,,33,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:30,1/23/2019 16:32,IP Address,,100,165,TRUE,1/23/2019 16:32,R_3EAPSJueO2C7fL3,,,,,,,anonymous,EN,Yes,2.953,12.688,40.48,2,100,92,Billy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,2 or more,He was told to not come in,,,,,,,,,,,,,,,,,,,Female,,58,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVBS|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:32,IP Address,,100,87,TRUE,1/23/2019 16:32,R_2BsMqeKDSzI6xLB,,,,,,,anonymous,EN,Yes,6.367,6.904,17.421,2,50,0,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,1 or more,,,,,,,,,,,,,,,,,,,,Male,,22,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:30,1/23/2019 16:32,IP Address,,100,167,TRUE,1/23/2019 16:32,R_4ZKPr41Kommgs7v,,,,,,,anonymous,EN,Yes,17.829,17.829,25.458,1,71,82,Billy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,2 or more,The boss asked Billy to not come to work. If only Suzy came to work it probably wouldn't have gone off. ,,,,,,,,,,,,,,,,,,,Female,,47,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:32,IP Address,,100,307,TRUE,1/23/2019 16:32,R_3EhflvLf5aCX5d9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,61.479,0,91,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy ignored his signal to stop and went on to the bridge when he was not supposed to. ,Female,,40,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:29,1/23/2019 16:32,IP Address,,100,182,TRUE,1/23/2019 16:32,R_wMdEnTumUwWpEsx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,49.7,49.7,51.329,1,50,100,Neither Billy nor Suzy,Two,I felt billy and suzi were both equal in being able to start the car so I chose 50,,,,,,,,,,Female,,39,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,141,TRUE,1/23/2019 16:33,R_31QW8ra0C57vZp2,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,19.635,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",One was supposed to wait for the other. He decided not to and that caused the bridge to collapse,Female,,23,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVBS|BridgeTime
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,57,TRUE,1/23/2019 16:33,R_1hMbBDJEDDcxNkE,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,8.931,0,81,81,Neither Billy nor Suzy,Two,The fact that he contributed,,,,,,,,,,Male,,31,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,117,TRUE,1/23/2019 16:33,R_2zAwfL7oNiZFuA7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,29.546,0,60,100,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,he did cause the bridge to collapse because it only took one train driving over it for it to happen but he did not do it on purpose and did not have knowledge of the bridges condition.,Female,,30,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,144,TRUE,1/23/2019 16:33,R_2CJ4Uk0nqEAH5sJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,29.798,0,77,50,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,The weight of Billy's train did contribute to the collapse of the bridge.,Male,,29,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNSB|BridgeTime
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,149,TRUE,1/23/2019 16:33,R_3n0Hgu08xDwa5zp,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,29.476,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy had a red light and ignored it.,Female,,35,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 16:28,1/23/2019 16:33,IP Address,,100,277,TRUE,1/23/2019 16:33,R_sEUVZjE2F3TEUH7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,48.262,0,0,0,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy had no knowledge of the condition of the bridge and had a green light. He is not at fault.,Male,,67,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,149,TRUE,1/23/2019 16:33,R_3dZatcfABVr11OO,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,30.351,0,19,92,Billy,Either train is heavy enough on its own to break the bridge.,"Billy acted in a way he should not have, in the story it is known that the bridge would collapse either way but if that was not known it would be easier to place Billy more at fault.",Male,,35,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,134,TRUE,1/23/2019 16:33,R_pGa0BlJBD9S1GGl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,39.838,0,51,51,Neither Billy nor Suzy,One,"Billy was able to get a battery from his friend for a fair price, but Suzy was able to buy one at the store so they both were able to influence the problem to get solved. ",,,,,,,,,,Female,,30,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,123,TRUE,1/23/2019 16:33,R_2zVk3gamAqKuVS6,,,,,,,anonymous,EN,Yes,12.816,36.098,43.025,7,52,45,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,1 or more,I didn't agree or disagree either way,,,,,,,,,,,,,,,,,,,Male,,29,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNBS|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,97,TRUE,1/23/2019 16:33,R_1jZJD59n3TN3c05,,,,,,,anonymous,EN,Yes,0,0,21.617,0,100,70,Neither Billy nor Suzy,Suzy|Billy|Neither Billy nor Suzy|Both Billy and Suzy,2 or more,Billy was half of the reason it went off so he caused it as equally as did Suzy.,,,,,,,,,,,,,,,,,,,Male,,29,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:33,IP Address,,100,373,TRUE,1/23/2019 16:33,R_2sZGYZqXz1aCZnt,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,191.79,0,100,100,Neither Billy nor Suzy,Two,"He did play a part. His part was a necessary factor., but not the only.deciding factor. I'd say he is 50% of the cause. The question asked for my percent of agreement so that is why I put 100$",,,,,,,,,,Male,,51,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:27,1/23/2019 16:33,IP Address,,100,364,TRUE,1/23/2019 16:33,R_2rZuO2PNELanIC0,,,,,,,anonymous,EN,Yes,,,,,,,,,,,22.458,22.458,56.817,1,61,100,Billy,Two,The car would only start with two batteries. Suzy was able to provide one and Billy was able to acquire the other one.,,,,,,,,,,Male,,28,No,,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,64,TRUE,1/23/2019 16:33,R_2uqcvIU1YRxBn6v,,,,,,,anonymous,EN,Yes,,,,,,,,,,,3.369,4.474,4.97,2,51,51,Suzy,Two,NO,,,,,,,,,,Male,,28,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,68,TRUE,1/23/2019 16:33,R_p9l2Hl26DC2lcvT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,1.148,0,78,84,Billy,One,,,,,,,,,,,Male,,34,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNSB|BaTiming,
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,188,TRUE,1/23/2019 16:33,R_28HuqsJYbt6B7qw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,46.273,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He was supposed to stop and let the other train move onto the track. He did not so he caused the bridge to collapse.,Male,,63,No,"Asian,White,More than one Race",Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,91,TRUE,1/23/2019 16:33,R_1BrHxDdg5Lu4kgh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,2.756,0,88,81,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy made the decision ,Female,,,Yes,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,161,TRUE,1/23/2019 16:33,R_29cvlbYEBByfWd6,,,,,,,anonymous,EN,Yes,0,0,14.993,0,0,0,Neither Billy nor Suzy,Both Billy and Suzy|Billy|Suzy|Neither Billy nor Suzy,2 or more,"Since the motion detector goes off when two people enter the building at the same time, neither person deserves the blame for it.",,,,,,,,,,,,,,,,,,,Male,,35,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,117,TRUE,1/23/2019 16:33,R_1DnIEB63cfr39Nh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,22.754,22.754,24.81,1,30,41,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",I think both Billy and Suzy both contributed equally.,Male,,46,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,121,TRUE,1/23/2019 16:33,R_2bKutsYT3oWJfDK,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,21.77,0,51,39,Neither Billy nor Suzy,One,"Each gave one, and it only needed one so it was 50/50 each.",,,,,,,,,,Male,,30,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,218,TRUE,1/23/2019 16:33,R_1Ii8JzCKk8eGwe1,,,,,,,anonymous,EN,Yes,19.542,24.15,81.416,2,75,50,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,1 or more,That they both got there,,,,,,,,,,,,,,,,,,,Male,,30,Yes,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,93,TRUE,1/23/2019 16:33,R_r9FzxKSoHPKpaIp,,,,,,,anonymous,EN,Yes,0,0,16.162,0,0,100,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,2 or more,Billy by himself did not set it off. He needed another person in the room.,,,,,,,,,,,,,,,,,,,Male,,42,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CNBS|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,131,TRUE,1/23/2019 16:33,R_3kMq7eAOefxkn9k,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,32.018,0,,,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,"None, they both went on the bridge and the weight alone of either train would have caused it to collapse. ",Female,,27,No,Asian,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,125,TRUE,1/23/2019 16:33,R_2DUKbC9EPth80ED,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,22.542,0,61,80,Neither Billy nor Suzy,Two,Both batteries were needed so both Billy and Suzy equally caused them to be able to start the car.,,,,,,,,,,Male,,49,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNSB|BaTiming,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,160,TRUE,1/23/2019 16:33,R_31XzC2Z2hABCpxP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,42.382,0,50,30,Billy,Two,Billy was half responsible since the car needed two to start,,,,,,,,,,Male,,54,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVBS|BaTiming,
1/23/2019 16:26,1/23/2019 16:33,IP Address,,100,409,TRUE,1/23/2019 16:33,R_2P7JuL6Nfs26zum,,,,,,,anonymous,EN,Yes,0,0,126.506,0,91,19,Billy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,2 or more,Billy was the one who was told not to show up but he did anyway,,,,,,,,,,,,,,,,,,,Female,,52,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,189,TRUE,1/23/2019 16:33,R_1eQpcsryKlhRC3c,,,,,,,anonymous,EN,Yes,0,0,8.434,0,50,62,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,1 or more,"It stated that that one or more person would make the detector go off, so I said it was half Billy's fault because Suzy may have made it go off.",,,,,,,,,,,,,,,,,,,Female,,18,No,"Asian,White,More than one Race",Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:30,1/23/2019 16:33,IP Address,,100,206,TRUE,1/23/2019 16:33,R_2xz4oEHFc5SIFJz,,,,,,,anonymous,EN,Yes,,,,,,,,,,,51.426,51.426,73.982,1,22,70,Neither Billy nor Suzy,One,"I assume Suzy was the one who got the car started first, since that was presented first in the text.",,,,,,,,,,Male,,32,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,136,TRUE,1/23/2019 16:33,R_1LniBQNNMQ85Vdz,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,28.61,0,51,100,Billy,One,I think both billy and suzy were responsible for starting the car because they both got one battery each even though only one was needed to start the car.,,,,,,,,,,Female,,25,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,63,TRUE,1/23/2019 16:33,R_1hSc2mvDpRGwpIc,,,,,,,anonymous,EN,Yes,1.591,1.591,2.278,1,83,69,Neither Billy nor Suzy,Both Billy and Suzy|Neither Billy nor Suzy|Suzy|Billy,1 or more,"They both did, so it stands to reason that he did.",,,,,,,,,,,,,,,,,,,Male,,28,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:33,IP Address,,100,131,TRUE,1/23/2019 16:33,R_3EnbxkQIm6owRPM,,,,,,,anonymous,EN,Yes,0,0,26.698,0,59,80,Billy,Billy|Suzy|Neither Billy nor Suzy|Both Billy and Suzy,2 or more,"well, he wasn't supposed to be there...",,,,,,,,,,,,,,,,,,,Female,,34,No,,Motion,FL_23,MotionRelevant|MotionCause,,,CVBS|MotionTiming,,
1/23/2019 16:32,1/23/2019 16:33,IP Address,,100,109,TRUE,1/23/2019 16:33,R_2XoravAzPwDeMrs,,,,,,,anonymous,EN,Yes,,,,,,,,,,,26.217,26.697,27.221,2,0,0,Neither Billy nor Suzy,One,They BOTH did it not just Billy,,,,,,,,,,Female,,29,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:26,1/23/2019 16:33,IP Address,,100,437,TRUE,1/23/2019 16:33,R_sMYFMajobEhhFPr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,72.642,0,4,0,Neither Billy nor Suzy,Two,Their car needed two Bartlett batteries. Suzy bought one from store and Billy bought one from a friend. They are equally responsible for the car being able to be started.,,,,,,,,,,Female,,54,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNSB|BaTiming,
1/23/2019 16:33,1/23/2019 16:33,IP Address,,100,54,TRUE,1/23/2019 16:33,R_33s5ZtUdkH6WJCe,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,12.518,0,92,100,Neither Billy nor Suzy,Two,"Without Billy, it would not have started.",,,,,,,,,,Female,,31,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNBS|BaTiming,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,80,TRUE,1/23/2019 16:34,R_12QQ6KwZhaRriFl,,,,,,,anonymous,EN,Yes,0,0,24.313,0,100,100,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,1 or more,By arrivign on time,,,,,,,,,,,,,,,,,,,Female,,31,No,Asian,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:34,IP Address,,100,136,TRUE,1/23/2019 16:34,R_pbzqPtpAgBv3U1b,,,,,,,anonymous,EN,Yes,0,0,25.119,0,50,100,Billy,Neither Billy nor Suzy|Both Billy and Suzy|Suzy|Billy,1 or more,The detector would go off if one or more persons entered the room.,,,,,,,,,,,,,,,,,,,Male,,47,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:30,1/23/2019 16:34,IP Address,,100,197,TRUE,1/23/2019 16:34,R_2WYKxi8uhScEN1g,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,53.966,0,50,100,Billy,Two,"It is true that Billy stealing the battery was partly responsible for the car being able to start.  But it wasn't just because of Billy.  If Suzy hadn't bought the other battery, they still couldn't have started the car.",,,,,,,,,,Male,,40,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,93,TRUE,1/23/2019 16:34,R_1jrmmTZWxgWj4sY,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,2.731,20.343,20.769,2,100,51,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,I think they both caused it since they went on the bridge at the exact same time.,Male,,32,Yes,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:34,IP Address,,100,408,TRUE,1/23/2019 16:34,R_DPthhrWwWIjHxsZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,5.77,5.77,155.971,1,100,100,Billy,Two,"Without Billy they would not had enough batteries to start the car. However, while Billy cause them to be able to start the car, that statement would also apply to Suzy.",,,,,,,,,,Male,,34,No,Asian,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,115,TRUE,1/23/2019 16:34,R_pSINnj99rL4hY5z,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,5.651,11.134,18.364,2,0,30,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,"I disagreed because Billy didn't cause the bridge to collapse. Physically, the train's weight caused the collapse. Situationally, the negligence of whoever is responsible for the bridge's upkeep caused the collapse.",Female,,24,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNSB|BridgeTime
1/23/2019 16:30,1/23/2019 16:34,IP Address,,100,246,TRUE,1/23/2019 16:34,R_1mw1vIi189fIrq6,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,16.102,143.429,143.718,8,100,27,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Because both fo them together did, they are both at fault",Male,,34,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNBS|BridgeTime
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,102,TRUE,1/23/2019 16:34,R_3Mutlt6kDvl0AMc,,,,,,,anonymous,EN,Yes,,,,,,,,,,,20.399,20.301,24.213,2,51,100,Billy,Two,"Though stealing is wrong, he still acquired a battery and therefore helped them start the car.",,,,,,,,,,Female,,29,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,108,TRUE,1/23/2019 16:34,R_8vny25Ch74DLOsp,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,38.416,0,18,0,Billy,One,They could have just bought one,,,,,,,,,,Female,,31,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,106,TRUE,1/23/2019 16:34,R_3QPnBe78rSIXlxG,,,,,,,anonymous,EN,Yes,0,0,21.487,0,100,100,Billy,Billy|Neither Billy nor Suzy|Both Billy and Suzy|Suzy,2 or more,Billy was told not to come in. Billy came in anyway.,,,,,,,,,,,,,,,,,,,Nonbinary,,26,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,102,TRUE,1/23/2019 16:34,R_BDNhy2Pp7u1KbFD,,,,,,,anonymous,EN,Yes,0,0,11.37,0,0,0,Neither Billy nor Suzy,Suzy|Neither Billy nor Suzy|Billy|Both Billy and Suzy,2 or more,Billy and Suzy arrived at the same time.,,,,,,,,,,,,,,,,,,,Female,,26,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CNSB|MotionTiming,,
1/23/2019 16:32,1/23/2019 16:34,IP Address,,100,136,TRUE,1/23/2019 16:34,R_3esmf8Un21fmX9y,,,,,,,anonymous,EN,Yes,0,0,16.892,0,61,91,Billy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,1 or more,Either person could have caused it to go off as they arrived at the same time.,,,,,,,,,,,,,,,,,,,Female,,51,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVBS|MotionTiming,,
