StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Conform_time_First Click,Conform_time_Last Click,Conform_time_Page Submit,Conform_time_Click Count,ProfManip,LeverManip,control,altTime_First Click,altTime_Last Click,altTime_Page Submit,altTime_Click Count,AgentCause,ObjectCause,control1,control2,Sex,Age,Eth,Race,FL_36_DO,FL_38_DO,FL_42_DO,Manipulation_DO
1/31/2019 15:30,1/31/2019 15:37,IP Address,,100,393,TRUE,1/31/2019 15:37,R_D1UZmAjBxQLYibv,,,,,,,anonymous,EN,Yes,79.998,163.323,166.485,42,,,I read about a professor that bought a vending machine for faculty and students to get supplies from. The white lever malfunctions and the red and black levers work fine. A new professor and an assistant went to get the last two pencils. Later on a student needed a pencil and the vending machine was out of stock.,34.547,144.988,145.685,5,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,34,No,Asian,,,Objectcause,control|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,200,TRUE,1/31/2019 15:37,R_8BnkD22Sv5REwMh,,,,,,,anonymous,EN,Yes,0,0,72.614,0,"The professor should have donated the pencil to the student as the test is more important, in my opinion. If the professor didn't take the pencil, the student could take the test. ",,,12.901,12.901,65.157,1,,,"The red lever,The black lever",Professor Smith,Male,24,No,Asian,Objectcause,,,ProfManip|altTime
1/31/2019 15:31,1/31/2019 15:37,IP Address,,100,342,TRUE,1/31/2019 15:37,R_2EF9Q7arggajizq,,,,,,,anonymous,EN,Yes,2.136,60.228,107.972,3,,,A small university purchased a vending machine so they could track office supplies. A recently hired professor and a assistant retrieved pencils from the machine and when a student went to go get a pencil there were no more. ,0.916,110.695,152.524,5,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,33,No,Black or African American,,,Objectcause,control|altTime
1/31/2019 15:34,1/31/2019 15:37,IP Address,,100,140,TRUE,1/31/2019 15:37,R_1HTzxxIvNzLAcgx,,,,,,,anonymous,EN,Yes,0,0,42.671,0,the student would have had a pencil.,,,12.698,12.698,22.045,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,51,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:31,1/31/2019 15:37,IP Address,,100,366,TRUE,1/31/2019 15:37,R_2PySMqlolm8KAHk,,,,,,,anonymous,EN,Yes,0,0,134.151,0,"Simply, bring a pencil with you and you wouldn't need to rely on the office supplies. But, I assume that isn't the answer that you are looking for. If the 2 people would share a pencil, it would have left a pencil for the student. Even better, fix the malfunctioning machine and only have 1 lever for pencil and 1 for eraser. ",,,20.707,20.707,90.07,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,40,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,226,TRUE,1/31/2019 15:37,R_b33hL9FHfMX1I7n,,,,,,,anonymous,EN,Yes,7.309,100.924,103,20,,,The professor and assistant took the last two pencils. A student needed a pencil and none were available. ,10.925,63.054,64.275,4,"The administrative assistant,Professor Smith",,The red lever,"Professor Smith,The administrative assisstant",Male,40,No,White,,,Agentcause,control|altTime
1/31/2019 15:31,1/31/2019 15:37,IP Address,,100,329,TRUE,1/31/2019 15:37,R_yjCmMzyQcKl5XcB,,,,,,,anonymous,EN,Yes,0,0,114.329,0,,,A vending machine distributing pencils and erasers had a malfunctioning button which led to more supplies going out than designed.  This led to a problem when a student needed pencil and there were none.,5.083,110.74,117.163,3,,The red lever,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Male,34,No,White,,,Objectcause,control|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,223,TRUE,1/31/2019 15:37,R_5vGGM8CeE80pxrr,,,,,,,anonymous,EN,Yes,51.522,51.522,53.524,1,There would have been a pencil left fr the student to take.,,,20.003,41.569,45.711,2,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,45,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,223,TRUE,1/31/2019 15:37,R_R9RZdzSWFreVswV,,,,,,,anonymous,EN,Yes,0,0,2.175,0,we would no class today. and we can go home now.,,,130.199,175.591,177.026,4,,The black lever,"The red lever,The black lever,The white lever",Professor Smith,Male,28,No,Asian,Objectcause,,,ProfManip|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,247,TRUE,1/31/2019 15:37,R_24f2VF6sBrHJFVk,,,,,,,anonymous,EN,Yes,2.603,35.604,41.001,13,"If the professor would not have went to the machine for a pencil, the student would have a pencil. The machine could have malefaction as it frequently does leaving the professor with no pencil and leaving the student with one.",,,1.718,91.247,151.292,4,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,24,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:31,1/31/2019 15:37,IP Address,,100,328,TRUE,1/31/2019 15:37,R_3NQg5P9y0SvE0Vi,,,,,,,anonymous,EN,Yes,0,0,99.811,0,If Smith would not have taken a pencil then the student was in desperate need of the pencil would have had one to take the test. The professor could have just borrowed a pencil from his assistant f needed one and then the remaining pencil would be there for the student. ,,,20.519,139.151,139.634,5,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,55,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:30,1/31/2019 15:37,IP Address,,100,407,TRUE,1/31/2019 15:37,R_31Z5dum7RqUb7Ip,,,,,,,anonymous,EN,Yes,0,0,110.163,0,,The red lever could've jammed since both levers were pulled at the same time. One of the professors could've opened the machine and got a pencil.,,46.344,151.27,152.47,2,,The black lever,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Female,54,Yes,More than one Race,,Objectcause,,LeverManip|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,230,TRUE,1/31/2019 15:37,R_24cLecD1BwdJ3MB,,,,,,,anonymous,EN,Yes,1.369,1.369,71.192,1,,,A small university has vending machine for pencils and erasers. It commonly malfunctions. There is issues when the pencils run out. ,1.493,1.493,75.798,1,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,36,No,White,,,Objectcause,control|altTime
1/31/2019 15:36,1/31/2019 15:37,IP Address,,100,73,TRUE,1/31/2019 15:37,R_yIxq4r4FoLUQVRD,,,,,,,anonymous,EN,Yes,2.872,2.872,4.355,1,,seem like it would really help,,1.61,26.448,27.728,2,,The red lever,The red lever,The administrative assisstant,Female,33,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:30,1/31/2019 15:37,IP Address,,100,403,TRUE,1/31/2019 15:37,R_3lSTKndUHWYfPvJ,,,,,,,anonymous,EN,Yes,59.35,59.86,66.708,2,,,"There is a vending machine for pencils and erasers at a school. There are three levers black, red and white. The black and red lever are for pencils and the white is for erasers. The white level malfunctions a lot and sometimes dispenses a broken pencil. One day two employees at the school go to the vending machine to get a pencil each pulls a lever (one black, one red). Later on a student goes to the vending machine however there are no more pencils.",6.378,224.289,226.365,8,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,45,No,White,,,Agentcause,control|altTime
1/31/2019 15:32,1/31/2019 15:37,IP Address,,100,294,TRUE,1/31/2019 15:37,R_3dEXN2BkD2klBR3,,,,,,,anonymous,EN,Yes,64.361,64.361,64.911,1,,,2 professors decided to get a pencil. They pulled the red and the black lever. A student later needed a pencil for an exam but the 2 professors took the last 2 pencils.,5.844,69.947,72.987,3,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,21,Yes,More than one Race,,,Agentcause,control|altTime
1/31/2019 15:35,1/31/2019 15:37,IP Address,,100,140,TRUE,1/31/2019 15:37,R_3hF83YeLuBL1cBn,,,,,,,anonymous,EN,Yes,9.965,41.732,45.243,2,,,A machine produces pencils and eraser. You get it by pulling red and black lever. There is not enough penicls in the machine right now and a student needs some.,1.438,1.438,42.202,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The student",Female,21,No,,,,Objectcause,control|altTime
1/31/2019 15:30,1/31/2019 15:37,IP Address,,100,426,TRUE,1/31/2019 15:37,R_3hhaX1PvFgBwYLY,,,,,,,anonymous,EN,Yes,58.897,69.789,71.668,2,,"If the machine was already empty or if the red lever had malfunctioned, then it would not have produced a pencil for Professor Smith.  In that case the Professor might have alerted the person in charge of the machine of the issue, and then it might possibly have been refilled by the time the student needed the pencil.",,65.96,65.96,264.434,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,41,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:32,1/31/2019 15:37,IP Address,,100,302,TRUE,1/31/2019 15:37,R_tRQFI2RwgRwVUEV,,,,,,,anonymous,EN,Yes,0,0,94.229,0,,,The teachers took the last pencils from the vending machine. This left a student unable to get a pencil for a test that they had to take.,9.844,9.844,96.681,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,38,No,Asian,,,Objectcause,control|altTime
1/31/2019 15:30,1/31/2019 15:37,IP Address,,100,428,TRUE,1/31/2019 15:37,R_3frUNCUxjscr6Qc,,,,,,,anonymous,EN,Yes,36.369,37.217,177.034,2,,"If the red lever had not delivered a pencil, then there should have been a few more pencils available as they weren't delivered as expected.  However, people wouldn't know how to reliably get pencils since the function wasn't working.  So there would probably be more erasers missing assuming the red lever did something.",,36.026,36.026,100.266,1,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,44,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:33,1/31/2019 15:37,IP Address,,100,294,TRUE,1/31/2019 15:37,R_3kuO67UXVtsvBEE,,,,,,,anonymous,EN,Yes,16.304,16.304,17.3,1,,"The red lever could have gotten stuck in order to not be able to produce pencils from the machine. Also, it could be the red lever is broken.",,2.86,20.652,164.693,5,,The red lever,The red lever,The student,Female,22,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:32,1/31/2019 15:37,IP Address,,100,308,TRUE,1/31/2019 15:37,R_29bHUcOKrcJRr5g,,,,,,,anonymous,EN,Yes,27.354,67.234,75.397,9,If professor smith didn’t take the pencil from the vending machine then the student would’ve had one for themselves. ,,,12.714,21.202,56.669,4,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,30,Yes,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:32,1/31/2019 15:37,IP Address,,100,351,TRUE,1/31/2019 15:37,R_2OVJkraRcWIBwpv,,,,,,,anonymous,EN,Yes,0,0,105.104,0,"While reaching for his lever, the professor was told to wait and someone else gave him a pencil. Or before pulling the level the professor realized that he already had a pencil. If he had not taken the pencil, then the student would have been able to get a pencil out of the machine. ",,,16.536,16.633,84.815,2,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,43,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:35,1/31/2019 15:38,IP Address,,100,163,TRUE,1/31/2019 15:38,R_2wLHHZxX8NyR1Yh,,,,,,,anonymous,EN,Yes,43.347,43.347,44.255,1,,,Professor Smith is new to the Philosphy Dept. and took the last 2 pencils in the vending machine. Now a student desperately needs a pencil to take a test are there are none.,1.333,1.333,66.134,1,Professor Smith,,"The red lever,The black lever",Professor Smith,Female,53,No,White,,,Agentcause,control|altTime
1/31/2019 15:34,1/31/2019 15:38,IP Address,,100,241,TRUE,1/31/2019 15:38,R_1FRDFCmtH7LgcRi,,,,,,,anonymous,EN,Yes,0,0,57.874,0,Someone might have informed the professor that students need the pencils for test taking.  Smith might not have chosen to take a pencil from the machine and the student could have the pencil.,,,38.348,108.612,115.895,2,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,44,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:34,1/31/2019 15:38,IP Address,,100,261,TRUE,1/31/2019 15:38,R_3J2UV8tl6qyuDft,,,,,,,anonymous,EN,Yes,0,0,53.459,0,,,Two teacher went to get pencils out of a vending machine. They both were able to get them out of the machine with no problem with the levers. A little while later a student who is in desperate need of a pencil for a test goes to get a pencil and there are no more left. This posed a problem. ,5.644,5.644,74.642,1,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,27,No,White,,,Objectcause,control|altTime
1/31/2019 15:34,1/31/2019 15:38,IP Address,,100,217,TRUE,1/31/2019 15:38,R_Rqq7l4YOHoDhgPv,,,,,,,anonymous,EN,Yes,27.173,51.429,52.11,5,,,There is a vending machine that gives office supplies.  The black lever gives pencils.  The yellow gives erasers.  They often malfunction.  The professor and a student got the last two pencils.,24.457,101.668,102.311,12,"The administrative assistant,Professor Smith",,"The black lever,The white lever","Professor Smith,The administrative assisstant",Male,41,No,White,,,Agentcause,control|altTime
1/31/2019 15:33,1/31/2019 15:38,IP Address,,100,275,TRUE,1/31/2019 15:38,R_1ODIQAGDPhpLrmh,,,,,,,anonymous,EN,Yes,0,0,52.11,0,,"Since the white lever was also being pulled, that could have caused the pencil to break. Also, since normally more than one lever isn't pulled at the same time, that could have caused the machine to not function properly and not produce any pencils. I the red lever had not produced a pencil. They could have tried the black lever, since that one also produces a pencil. Or they would need to refill the machine if it was out of pencils.",,46.232,46.232,138.165,1,,The red lever,"The red lever,The white lever","Professor Smith,The administrative assisstant",Male,40,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:37,1/31/2019 15:38,IP Address,,100,71,TRUE,1/31/2019 15:38,R_TnJLvEqhwzvihj3,,,,,,,anonymous,EN,Yes,1.406,11.666,14.609,25,,they should have just fixed the machine. they should have made all the levers seperate. ,,0.801,1.471,19.437,4,,The red lever,"The red lever,The white lever","Professor Smith,The administrative assisstant",Female,23,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:34,1/31/2019 15:38,IP Address,,100,235,TRUE,1/31/2019 15:38,R_1f1wT2lUWTad3Rm,,,,,,,anonymous,EN,Yes,0,0,57.631,0,,"If the red lever hadn't functioned, then there would still be a pencil left in the machine. If the student who needed the pencil went to the machine, there's a chance the lever would work and the student would receive the pencil.",,41.257,41.257,106.554,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,40,No,White,,Agentcause,,LeverManip|altTime
